# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=100,gain=60,cFreq=3406100000.0,PW=0.00030000000000000003,T=20,bw=1000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"warning","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-03 04:12:15.161041,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,35usec,451.16,37Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,21,37Mbps,1200,200,14%,2.23M,69184,1.223264,33.1,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,141ns,n/a,1,4.46ms,4.5ms,4.21ms,4.02ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.38,36.7,0.0,2.36
2025-06-03 04:12:16.160900,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,40usec,556.5,37Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,11,1.0,21,37Mbps,1200,200,14%,2.21M,69174,1.4283212,33.1,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,148ns,n/a,1,4.44ms,4.5ms,4.24ms,4.02ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.5,6.0,4.0,33.6,0.0,2.36
2025-06-03 04:12:17.160982,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,33usec,664.14,36Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,21,36Mbps,1138,262,18%,2.19M,69125,0.9713531,33.1,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,155ns,n/a,1,4.47ms,4.5ms,4.2ms,4ms,4ms,3.94ms,-0.29600006,0,4601,-106.0,-11.0,18.0,6.0,4.38,36.7,0.0,2.36
2025-06-03 04:12:18.161040,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,768.15,37Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,21,37Mbps,1200,200,14%,2.34M,69142,1.1764011,32.5,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,259ns,n/a,1,4.42ms,4.5ms,4.19ms,4.03ms,4.5ms,3.94ms,-0.29600006,0,4601,-106.0,-11.0,18.0,6.0,4.12,34.6,0.0,2.36
2025-06-03 04:12:19.160896,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,40usec,864.0,37Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,11,1.0,21,37Mbps,1192,208,14%,2.22M,69184,1.3004584,32.0,ovl,1,27,339kbps,50,0,0%,350,0,50,2,0,0,0,0,377ns,n/a,1,4.47ms,4.5ms,4.32ms,4.03ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.25,35.7,0.0,2.36
2025-06-03 04:12:20.160921,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,992.16,38Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,11,1.0,21,38Mbps,1200,200,14%,2.2M,69174,1.5045156,32.0,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,384ns,n/a,1,4.48ms,4.5ms,4.29ms,4.02ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.38,36.7,0.0,2.36
2025-06-03 04:12:21.160810,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,40usec,78.15,38Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,22,38Mbps,1132,268,19%,2.17M,69062,0.98852634,32.7,ovl,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,266ns,n/a,1,4.46ms,4.5ms,4.29ms,4.04ms,4.5ms,3.93ms,-0.29600006,0,4601,-105.0,-11.0,17.0,6.0,4.38,36.7,0.0,2.36
2025-06-03 04:12:22.160853,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,39usec,153.4,39Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,39Mbps,1178,222,15%,2.11M,69121,0.9725127,33.1,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,147ns,n/a,1,4.49ms,4.5ms,4.26ms,4.04ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.5,37.7,0.0,2.36
2025-06-03 04:12:23.160867,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,288.15,37Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,21,37Mbps,1194,206,14%,2.28M,69184,1.1165407,33.1,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,138ns,n/a,1,4.46ms,4.5ms,4.27ms,4.01ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,17.0,6.0,5.38,45.1,0.0,2.36
2025-06-03 04:12:24.160811,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,40usec,328.13,44Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,44Mbps,1274,126,9%,2.22M,69060,1.3065996,33.3,ovl,1,27,353kbps,52,0,0%,364,0,47,0,0,0,0,0,147ns,n/a,2,4.49ms,4.5ms,4.31ms,4.01ms,4.5ms,3.93ms,-0.29600006,0,4601,-105.0,-11.0,19.0,6.0,5.38,45.1,0.0,2.36
2025-06-03 04:12:25.160843,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,37usec,465.11,47Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,23,47Mbps,1290,110,7%,2.14M,69028,1.4576591,33.5,ovl,1,27,346kbps,51,0,0%,357,0,48,0,0,0,0,0,155ns,n/a,2,4.46ms,4.5ms,4.3ms,4.02ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,5.0,41.9,0.0,2.36
2025-06-03 04:12:26.160723,51,1400,600,0,0,49,0,1,0.0817,0,0,1,12usec,34usec,519.16,46Mbps,332kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,23,46Mbps,1273,127,9%,2.26M,68997,,33.8,ovl,1,27,332kbps,49,0,0%,343,0,49,0,0,0,0,0,162ns,n/a,2,4.45ms,4.5ms,4.2ms,4.02ms,4.5ms,3.93ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,5.5,46.1,0.0,2.36
2025-06-03 04:12:27.160744,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,44usec,665.6,46Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,23,46Mbps,1267,133,9%,2.27M,69008,,32.8,ovl,1,27,339kbps,50,0,0%,350,0,48,0,0,0,0,0,358ns,n/a,2,4.48ms,4.5ms,4.29ms,4.03ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.38,44.1,0.0,2.36
2025-06-03 04:12:28.160818,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,43usec,737.16,46Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,23,46Mbps,1277,123,8%,2.38M,68940,,32.6,ovl,1,27,339kbps,50,0,0%,350,0,48,2,0,0,0,0,382ns,n/a,2,4.46ms,4.5ms,4.29ms,4.02ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,19.0,,,,,
2025-06-03 04:12:29.160750,51,1400,600,0,0,34,0,0.707,0.0667,0,0,1,11usec,36usec,846.6,33Mbps,263kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,23,33Mbps,909,89,8%,3,48450,1.4698805,32.5,ovl,1,27,264kbps,40,0,0%,272,0,39,0,0,0,0,0,386ns,n/a,3,4.5ms,4.5ms,4.31ms,4.01ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-10.5,18.5,,,,,
2025-06-03 04:12:30.160731,51,1400,600,0,0,0,0,0.0114,0.005,0,0,1,8usec,27usec,934.1,16kbps,16kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,23,16kbps,11,6,35%,0,32,1.4318811,34.5,-0.0,1,27,17kbps,3,0,0%,17,0,3,0,0,0,0,0,286ns,n/a,2,4.5ms,4.5ms,4.5ms,4.5ms,4.5ms,4.05ms,-0.29600006,0,4601,-106.0,-11.0,17.0,,,,,
2025-06-03 04:12:31.160580,51,1400,600,0,0,0,0,0.00357,0.00333,0,0,1,8usec,34usec,71.3,3.0kbps,9.0kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,17,3.5kbps,3,2,40%,0,10,,36.1,-0.1,1,27,9.7kbps,2,0,0%,10,0,2,0,0,0,0,0,147ns,n/a,3,4.5ms,4.5ms,4.25ms,n/a,n/a,4.12ms,-0.29600006,0,4601,-108.0,-10.5,16.0,,,,,
