# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=200,gain=60,cFreq=3408100000.0,PW=0.00035000000000000005,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-05 15:43:01.605537,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,35usec,429.16,21Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,7,1.0,12,21Mbps,1274,126,9%,1.58M,69082,0.50120616,32.1,ovl,1,27,339kbps,50,0,0%,350,0,50,2,0,0,0,0,145ns,n/a,0,4.49ms,4.5ms,4.29ms,4.02ms,4.5ms,3.94ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,2.38,19.9,0.0,1.58
2025-06-05 15:43:02.605498,51,1400,600,0,0,49,0,1,0.09,0,0,1,13usec,39usec,626.3,20Mbps,366kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,6,1.0,11,20Mbps,1325,75,5%,1.66M,69065,1.0031921,32.1,ovl,1,27,366kbps,54,0,0%,378,0,40,0,0,0,0,0,152ns,n/a,0,4.47ms,4.5ms,4.22ms,4.07ms,4.5ms,3.95ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,2.5,21.0,0.0,1.62
2025-06-05 15:43:03.605557,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,36usec,629.16,20Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,6,1.0,11,20Mbps,1296,104,7%,1.61M,69154,1.217243,31.9,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,174ns,n/a,0,4.47ms,4.5ms,4.21ms,4.02ms,4.5ms,3.94ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,2.38,19.9,0.0,1.67
2025-06-05 15:43:04.605521,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,42usec,762.15,23Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,7,1.0,13,23Mbps,1242,158,11%,1.73M,69019,0.892279,31.2,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,371ns,n/a,0,4.49ms,4.5ms,4.36ms,4.03ms,4.5ms,3.94ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,2.25,18.9,0.0,1.73
2025-06-05 15:43:05.605513,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,34usec,900.15,21Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,7,1.0,12,21Mbps,1243,157,11%,1.75M,69075,0.57826436,31.3,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,377ns,n/a,0,4.49ms,4.5ms,4.3ms,4.02ms,4.5ms,3.94ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,2.25,18.9,0.0,1.82
2025-06-05 15:43:06.605662,51,1400,600,0,0,49,0,1,0.09,0,0,1,13usec,38usec,1006.15,20Mbps,366kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,6,1.0,11,20Mbps,1318,82,5%,1.82M,69092,1.0122528,31.1,ovl,1,27,366kbps,54,0,0%,378,0,43,0,0,0,0,0,384ns,n/a,0,4.47ms,4.5ms,4.31ms,4.03ms,4.5ms,3.94ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,2.12,17.8,0.0,1.93
2025-06-05 15:43:07.605425,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,34usec,63.16,19Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,6,1.0,11,19Mbps,1273,127,9%,1.98M,69124,0.9972959,31.6,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,248ns,n/a,0,4.46ms,4.5ms,4.24ms,4.01ms,4.5ms,3.94ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,2.25,18.9,0.0,2.04
2025-06-05 15:43:08.605614,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,35usec,124.16,19Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,6,1.0,11,19Mbps,1275,125,8%,1.94M,69075,1.0023235,31.9,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,136ns,n/a,0,4.47ms,4.5ms,4.21ms,4.01ms,4.5ms,3.94ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,2.12,17.8,0.0,2.04
2025-06-05 15:43:09.605627,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,47usec,260.16,19Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,6,1.0,11,19Mbps,1274,126,9%,2.03M,69134,0.9963524,31.9,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,138ns,n/a,0,4.46ms,4.5ms,4.23ms,4.02ms,4.5ms,3.94ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,4.5,37.7,0.0,2.35
2025-06-05 15:43:10.605491,51,1400,600,0,0,49,0,1,0.0983,0,0,1,13usec,41usec,342.0,24Mbps,402kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,7,1.0,12,24Mbps,1347,53,3%,1.91M,69123,1.7183998,32.1,-0.0,1,27,402kbps,59,0,0%,415,20,38,0,0,0,0,0,147ns,n/a,0,4.48ms,4.5ms,4.28ms,4.04ms,4.5ms,3.94ms,-0.19700003,0,4601,-105.0,-10.5,18.0,6.0,5.25,44.0,0.0,2.4
2025-06-05 15:43:11.605539,51,1400,600,0,0,49,0,1,0.105,0,0,1,13usec,40usec,408.16,42Mbps,442kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,10,1.0,21,42Mbps,1288,112,8%,2.29M,69122,,32.2,-0.0,1,27,442kbps,63,0,0%,456,0,29,0,0,0,0,0,157ns,n/a,0,4.49ms,4.5ms,4.23ms,4.03ms,4.5ms,3.95ms,-0.19700003,0,4601,-104.0,-10.5,18.5,6.0,5.5,46.1,0.0,2.4
2025-06-05 15:43:12.605457,51,1400,600,0,0,49,0,1,0.0817,0,0,1,13usec,31usec,525.1,48Mbps,332kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,24,48Mbps,1259,141,10%,2.3M,69050,,32.2,ovl,1,27,332kbps,49,0,0%,343,0,49,2,0,0,0,0,162ns,n/a,0,4.46ms,4.5ms,4.31ms,4.01ms,4.5ms,3.93ms,-0.19700003,0,4601,-104.0,-10.5,18.5,6.0,5.5,46.1,0.0,2.4
2025-06-05 15:43:13.605520,51,1400,600,0,0,49,0,1,0.0817,0,0,1,13usec,37usec,660.16,49Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,24,49Mbps,1269,131,9%,2.24M,69011,,31.5,ovl,1,27,332kbps,49,0,0%,343,0,48,0,0,0,0,0,325ns,n/a,0,4.47ms,4.5ms,4.22ms,4.02ms,4.5ms,3.94ms,-0.19700003,0,4601,-104.0,-10.5,18.5,6.0,5.25,46.7,0.0,2.4
2025-06-05 15:43:14.605611,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,38usec,772.16,48Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,24,48Mbps,1262,138,9%,2.36M,69007,,31.4,ovl,1,27,339kbps,50,0,0%,350,0,48,0,0,0,0,0,381ns,n/a,0,4.47ms,4.5ms,4.3ms,4.02ms,4.5ms,3.94ms,-0.19700003,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-05 15:43:15.605447,51,1400,600,0,0,44,0,0.912,0.08,0,0,1,12usec,49usec,828.4,44Mbps,321kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,24,45Mbps,1167,119,9%,0,62778,1.6366118,31.5,ovl,1,27,322kbps,48,0,0%,332,0,48,0,0,0,0,0,365ns,n/a,1,4.49ms,4.5ms,4.33ms,4.02ms,4.5ms,3.94ms,-0.19700003,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-05 15:43:16.605517,51,1400,600,0,0,0,0,0.00714,0.00667,0,0,1,8usec,26usec,906.16,14kbps,19kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,24,15kbps,9,1,10%,0,20,1.6376123,33.1,ovl,1,27,19kbps,4,0,0%,20,0,4,0,0,0,0,0,223ns,n/a,1,4.5ms,4.5ms,4.38ms,n/a,n/a,4.06ms,-0.19700003,0,4601,-104.0,-10.5,18.0,,,,,
2025-06-05 15:43:17.605473,51,1400,600,0,0,0,0,0.00571,0.00333,0,0,1,8usec,28usec,59.6,5.0kbps,9.0kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,21,5.6kbps,4,4,50%,0,16,,33.3,ovl,1,27,9.7kbps,2,0,0%,10,0,2,0,0,0,0,0,159ns,n/a,1,4.5ms,4.5ms,4.5ms,n/a,n/a,4.04ms,-0.19700003,0,4601,-108.0,-10.5,16.0,,,,,
