# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=350,gain=60,cFreq=3413100000.0,PW=5e-05,T=20,bw=1000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"warning","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-03 12:22:20.671701,51,1397,600,0,1,49,0,1,0.0833,0,0,1,13usec,42usec,439.1,29Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,15,29Mbps,1269,123,8%,1.74M,69031,0.49881017,32.9,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,142ns,n/a,0,4.47ms,4.5ms,4.25ms,4.05ms,4.5ms,3.94ms,-5,0,4601,-106.0,-11.0,17.0,6.0,3.5,29.4,0.0,1.72
2025-06-03 12:22:21.671663,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,41usec,566.15,30Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,15,30Mbps,1276,124,8%,1.77M,69153,0.50979525,33.0,ovl,1,27,346kbps,51,0,0%,357,0,49,2,0,0,0,0,149ns,n/a,0,4.47ms,4.5ms,4.24ms,4.05ms,4.5ms,3.94ms,-5,0,4601,-106.0,-11.0,18.0,6.0,3.25,27.3,0.0,1.75
2025-06-03 12:22:22.671717,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,38usec,642.15,29Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,16,29Mbps,1275,125,8%,1.74M,69092,0.5137803,32.9,ovl,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,157ns,n/a,0,4.46ms,4.5ms,4.23ms,4.01ms,4.5ms,3.94ms,-5,0,4601,-106.0,-11.0,16.5,6.0,3.5,29.4,0.0,1.8
2025-06-03 12:22:23.671730,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,43usec,788.16,31Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,16,31Mbps,1291,109,7%,1.85M,69106,0.6767652,32.5,ovl,1,27,339kbps,50,0,0%,350,0,48,0,0,0,0,0,226ns,n/a,0,4.46ms,4.5ms,4.25ms,4.05ms,4.5ms,3.94ms,-5,0,4601,-106.0,-11.0,16.5,6.0,3.38,28.3,0.0,1.86
2025-06-03 12:22:24.671648,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,36usec,829.15,30Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,16,30Mbps,1260,140,10%,1.82M,69124,0.53275037,31.9,ovl,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,377ns,n/a,0,4.48ms,4.5ms,4.31ms,4.02ms,4.5ms,3.94ms,-5,0,4601,-106.0,-11.0,18.0,6.0,3.62,30.4,0.0,1.94
2025-06-03 12:22:25.671607,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,42usec,961.16,30Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,9,1.0,16,30Mbps,1288,112,8%,2M,69113,0.66973525,31.9,ovl,1,27,339kbps,50,0,0%,350,0,48,0,0,0,0,0,385ns,n/a,0,4.47ms,4.5ms,4.32ms,4.01ms,4.5ms,3.94ms,-5,0,4601,-106.0,-11.0,18.0,6.0,3.5,29.4,0.0,2.04
2025-06-03 12:22:26.671617,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,45usec,28.2,33Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,17,33Mbps,1300,100,7%,2.06M,69133,0.92572004,32.5,ovl,1,27,339kbps,50,0,0%,350,0,41,0,0,0,0,0,223ns,n/a,0,4.45ms,4.5ms,4.3ms,4.04ms,4.5ms,3.95ms,-5,0,4601,-106.0,-11.0,18.0,6.0,3.38,28.3,0.0,2.17
2025-06-03 12:22:27.671614,51,1400,600,0,0,49,0,1,0.0817,0,0,1,13usec,43usec,168.0,30Mbps,332kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,9,1.0,16,30Mbps,1254,146,10%,2.12M,69124,0.72170526,32.9,ovl,1,27,332kbps,49,0,0%,343,0,49,0,0,0,0,0,150ns,n/a,0,4.48ms,4.5ms,4.26ms,4.01ms,4.5ms,3.94ms,-5,0,4601,-106.0,-11.0,17.5,6.0,3.75,31.5,0.0,2.22
2025-06-03 12:22:28.671499,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,40usec,300.5,30Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,9,1.0,16,30Mbps,1273,127,9%,2.2M,69144,0.70469034,32.9,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,139ns,n/a,0,4.43ms,4.5ms,4.22ms,4ms,4ms,3.93ms,-5,0,4601,-106.0,-11.0,18.0,6.0,4.88,40.9,0.0,2.45
2025-06-03 12:22:29.671487,51,1400,600,0,0,49,0,1,0.107,0,0,1,13usec,49usec,308.1,40Mbps,451kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,10,1.0,19,40Mbps,1378,22,1%,2.27M,69164,,33.0,-0.0,1,27,452kbps,64,0,0%,466,535,28,0,0,0,0,0,148ns,n/a,1,4.46ms,4.5ms,4.21ms,4.03ms,4.5ms,3.95ms,-5,0,4601,-105.0,-11.0,18.0,6.0,5.0,41.9,0.0,2.45
2025-06-03 12:22:30.671534,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,39usec,449.12,43Mbps,355kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,23,43Mbps,1190,210,15%,2.34M,69081,1.0047568,33.2,ovl,1,27,356kbps,52,0,0%,367,0,42,0,0,0,0,0,154ns,n/a,1,4.47ms,4.5ms,4.21ms,4.02ms,4.5ms,3.94ms,-5,0,4601,-105.0,-11.0,18.0,6.0,5.25,44.0,0.0,2.45
2025-06-03 12:22:31.671454,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,45usec,510.16,44Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,44Mbps,1263,137,9%,2.2M,69059,1.006768,33.1,ovl,1,27,353kbps,52,0,0%,364,0,41,0,0,0,0,0,161ns,n/a,1,4.42ms,4.5ms,4.18ms,4.02ms,4.5ms,3.94ms,-5,0,4601,-105.0,-11.0,18.0,6.0,4.88,40.9,0.0,2.45
2025-06-03 12:22:32.671441,51,1400,600,0,0,49,0,1,0.0867,0,0,1,12usec,36usec,609.12,44Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,44Mbps,1265,135,9%,2.29M,69091,1.0087826,32.7,ovl,1,27,353kbps,52,0,0%,364,0,46,0,0,0,0,0,256ns,n/a,1,4.5ms,4.5ms,4.23ms,4.02ms,4.5ms,3.94ms,-5,0,4601,-105.0,-11.0,18.0,6.0,3.62,41.5,0.0,2.45
2025-06-03 12:22:33.671338,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,38usec,744.16,44Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,44Mbps,1267,133,9%,2.39M,69071,1.0017917,32.2,ovl,1,27,346kbps,51,0,0%,357,0,40,0,0,0,0,0,381ns,n/a,1,4.47ms,4.5ms,4.27ms,4ms,4ms,3.95ms,-5,0,4601,-105.0,-10.5,18.0,,,,,
2025-06-03 12:22:34.671351,51,1399,600,0,0,32,0,0.659,0.0617,0,0,1,11usec,47usec,829.16,29Mbps,247kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,22,29Mbps,839,92,9%,0,45145,0.9968021,32.2,ovl,1,27,247kbps,37,0,0%,255,0,30,0,0,0,0,0,376ns,n/a,2,4.47ms,4.5ms,4.27ms,4.03ms,4.5ms,3.95ms,-5,0,4601,-105.0,-11.0,18.5,,,,,
2025-06-03 12:22:35.671375,51,1400,600,0,0,0,0,0.00786,0.00667,0,0,1,8usec,27usec,909.16,8.0kbps,21kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,21,8.4kbps,7,3,30%,3,22,,33.3,ovl,1,27,21kbps,4,0,0%,22,0,4,0,0,0,0,0,324ns,n/a,1,4.5ms,4.5ms,4.38ms,4.5ms,4.5ms,4ms,-5,0,4601,-105.0,-11.0,18.0,,,,,
2025-06-03 12:22:36.671380,51,1400,600,0,0,0,0,0.00929,0.005,0,0,1,8usec,30usec,76.6,11kbps,14kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,10,1.0,20,12kbps,9,5,35%,0,26,0.94080186,34.0,ovl,1,27,15kbps,3,0,0%,15,0,3,0,0,0,0,0,156ns,n/a,2,4.5ms,4.5ms,4.33ms,n/a,n/a,4.05ms,-5,0,4601,-108.0,-11.0,14.5,,,,,
